Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
1572,340461476,1126,4113,3240,707,166,4936,100480,0,0,0,0,135.172,1679.5,128.413,0.0236877,0.0303437,0.0209379
1573,340461476,1126,3923,3045,711,167,4778,107540,0,0,0,0,144.466,1797.96,157.851,0.00777742,0.0258703,0.0070634
1574,340461476,1126,3860,2978,709,173,4744,104940,0,0,0,0,129.857,1729.96,155.952,0.00905174,0.0249648,0.00807007
1575,340461476,1126,3832,2923,740,169,4689,106960,0,0,0,0,216.983,1769.32,263.869,0.00794721,0.024034,0.00938342
1576,340461476,1127,3671,2752,756,163,4574,103460,0,0,0,0,98.7372,1754.87,127.041,0.0177273,0.0228358,0.0153056
1577,340461476,1127,3634,2699,761,174,4555,96580,0,0,0,0,25.2745,1199.04,38.9717,0.0072282,0.0244684,0.00702662
1578,340461476,1127,3534,2617,732,185,4446,94080,0,0,0,0,274.895,1878.21,276.438,0.0021168,0.016926,0.00282403
1579,340461476,1127,3699,2812,729,158,4562,96880,0,0,0,0,65.6588,1753.14,86.3987,0.0254061,0.0270246,0.02009
1580,340461476,1127,3645,2760,721,164,4489,96660,0,0,0,0,129.233,1604.54,144.37,0.00606828,0.0239696,0.0066872
1581,340461476,1127,3214,2325,717,172,4049,100040,0,0,0,0,167.147,1716.24,161.496,0.00951645,0.0235063,0.0097416
1582,340461476,1127,3291,2413,701,177,4072,83700,0,0,0,0,63.7008,1664.88,89.3342,0.0123996,0.0236072,0.011652
1583,340461476,1127,3308,2443,686,179,4117,85900,0,0,0,0,68.095,1212.84,98.2167,0.00596449,0.0263681,0.00904193
1584,340461476,1127,3210,2350,690,170,4055,86260,0,0,0,0,210.929,2077.1,219.032,0.0062244,0.0194116,0.00786993
1585,340461476,1127,3349,2463,712,174,4223,87060,0,0,0,0,60.6422,1123.72,70.047,0.0193158,0.0323737,0.0195914
1586,340461476,1127,3280,2400,705,175,4230,83840,0,0,0,0,121.425,1544.05,150.694,0.00647887,0.0176298,0.00501769
1587,340461476,1127,2862,1986,699,177,3862,85420,0,0,0,0,92.2397,2011.77,85.7109,0.0121668,0.0244157,0.0141896
1588,340461476,1127,3220,2373,673,174,4260,74400,0,0,0,0,75.4315,1580.3,117.146,0.00855656,0.031375,0.00814743
1589,340461476,1127,2833,1986,666,181,3865,84160,0,0,0,0,106.14,1544.46,96.8221,0.00790686,0.0287223,0.0119051
1590,340461476,1128,2916,2082,644,190,3940,73780,0,0,0,0,58.0331,1156.72,81.8145,0.0124871,0.0233654,0.0101278
1591,340461476,1128,3156,2349,581,226,4227,77500,0,0,0,0,36.0696,1751.37,47.1884,0.00694176,0.020166,0.0101507
1592,340461476,1128,3075,2246,606,223,4154,82320,0,0,0,0,144.232,1574.95,148.48,0.00355016,0.0305757,0.0046907
1593,340461476,1128,3105,2293,613,199,4130,79000,0,0,0,0,61.9676,1047.3,88.6306,0.0142522,0.0250072,0.0161041
1594,340461476,1128,2727,1939,584,204,3735,81120,0,0,0,0,61.8541,1516.63,49.6156,0.008374,0.0168593,0.00934921
1595,340461476,1128,2903,2140,565,198,3875,69300,0,0,0,0,71.2466,1420.88,74.385,0.0076175,0.0236974,0.00551284
1596,340461476,1128,2983,2212,576,195,3951,73540,0,0,0,0,111.523,1496.05,95.8034,0.00866747,0.0267687,0.00929813
1597,340461476,1128,2631,1852,586,193,3601,77240,0,0,0,0,54.256,1475.93,72.2844,0.0176461,0.0251016,0.0125726
1598,340461476,1128,2583,1839,579,165,3570,66680,0,0,0,0,75.8918,1376.42,102.88,0.00641324,0.0238979,0.0102969
1599,340461476,1128,2548,1816,556,176,3501,66220,0,0,0,0,54.4395,1450.71,56.4883,0.00998576,0.0264188,0.0147392
1600,340461476,1128,2532,1813,568,151,3433,65680,0,0,0,0,45.1181,1300.37,52.0201,0.00975619,0.0265211,0.00950981
1601,340461476,1128,2434,1740,529,165,3338,63940,0,0,0,0,39.3255,1368.57,52.1395,0.00794333,0.0242788,0.00807765
1602,340461476,1128,2296,1635,518,143,3233,64780,0,0,0,0,45.1362,1473.24,52.1513,0.00632243,0.0262077,0.0094799
1603,340461476,1128,2399,1755,503,141,3263,57640,0,0,0,0,29.1934,1354.01,56.8816,0.00752269,0.027455,0.0101858
1604,340461476,1128,2297,1677,468,152,3177,62220,0,0,0,0,75.9911,1072.49,79.5457,0.00663487,0.0281147,0.0111972
1605,340461476,1129,2306,1681,460,165,3158,58460,0,0,0,0,79.3398,1383.47,100.489,0.0240478,0.01992,0.0152386
1606,340461476,1129,2354,1721,475,158,3205,62900,0,0,0,0,54.468,1219.16,61.0756,0.020137,0.0274935,0.0239259
1607,340461476,1129,2275,1681,446,148,3160,57380,0,0,0,0,31.7264,934.898,30.9182,0.00997583,0.0228051,0.0153456
1608,340461476,1129,1992,1389,461,142,2860,59040,0,0,0,0,65.0301,1293.45,67.7001,0.00759004,0.0186756,0.00984656
1609,340461476,1129,1981,1382,462,137,2840,55680,0,0,0,0,90.6603,1303.32,101.4,0.0144511,0.0254917,0.0178158
1610,340461476,1129,1928,1351,449,128,2758,50020,0,0,0,0,54.6205,1432.43,59.8006,0.022779,0.0268615,0.0318869
1611,340461476,1129,1678,1129,441,108,2476,50060,0,0,0,0,29.8654,1222.42,41.5172,0.0187057,0.0330053,0.0161623
1612,340461476,1129,1694,1156,430,108,2447,43520,0,0,0,0,29.1958,846.65,36.4398,0.00975993,0.0275073,0.0162176
1613,340461476,1129,1673,1156,415,102,2410,42800,0,0,0,0,44.5937,1457.23,48.8819,0.0115856,0.0222335,0.0124794
1614,340461476,1129,1784,1283,402,99,2530,43780,0,0,0,0,33.0562,1233.13,27.507,0.0200872,0.0379486,0.0224229
1615,340461476,1129,1763,1266,397,100,2484,46360,0,0,0,0,8.23416,887.366,6.26025,0.0185709,0.0311081,0.0116555
1616,340461476,1129,1537,1039,392,106,2245,43080,0,0,0,0,24.2926,1381.6,28.9919,0.00348905,0.0211883,0.00295295
1617,340461476,1129,1771,1291,377,103,2456,39760,0,0,0,0,21.9099,895.119,11.9,0.0113517,0.0361108,0.0108179
1618,340461476,1129,1751,1271,380,100,2456,48820,0,0,0,0,25.0817,1119.45,28.6465,0.0123089,0.0253575,0.0044403
1619,340461476,1130,1525,1043,379,103,2243,43960,0,0,0,0,16.982,832.61,18.7579,0.0151095,0.02501,0.011936
1620,340461476,1130,1697,1245,365,87,2429,40240,0,0,0,0,18.3061,1124.68,23.5623,0.00903299,0.0210361,0.00750315
1621,340461476,1130,1492,1034,371,87,2187,47200,0,0,0,0,16.8506,1019.3,25.5007,0.0160579,0.0315213,0.00688958
1622,340461476,1130,1487,1036,354,97,2167,39740,0,0,0,0,45.3044,1178.45,39.3383,0.0102747,0.0238266,0.0091729
1623,340461476,1131,1298,857,350,91,1960,37480,0,0,0,0,18.1138,1074.11,26.682,0.0333121,0.0323395,0.0202775
1624,340461476,1131,1299,867,347,85,1944,33500,0,0,0,0,16.6006,976.321,27.7785,0.016772,0.0310437,0.0148234
1625,340461476,1130,1323,919,319,85,1926,29560,0,0,0,0,10.6241,767.965,16.249,0.0129692,0.0326529,0.0119735
1626,340461476,1131,1458,1072,308,78,2072,32520,0,0,0,0,18.4063,991.173,10.6737,0.0143568,0.0284431,0.00892803
1627,340461476,1131,1444,1065,304,75,2025,39300,0,0,0,0,26.6648,985.477,24.8498,0.0170429,0.0331053,0.00711582
1628,340461476,1131,1370,1003,299,68,1973,38840,0,0,0,0,18.1944,1031.44,14.9938,0.0182636,0.0279172,0.00978338
1629,340461476,1131,1168,823,284,61,1755,33620,0,0,0,0,8.39822,976.843,10.2203,0.01083,0.0292689,0.00780926
1630,340461476,1131,1172,848,273,51,1752,30220,0,0,0,0,18.0206,977.801,19.134,0.0167964,0.0309912,0.00638767
1631,340461476,1130,1196,872,267,57,1736,30140,0,0,0,0,14.5506,1019.25,13.9451,0.015535,0.0353763,0.0134746
1632,340461476,1130,1206,890,262,54,1715,29000,0,0,0,0,10.577,938.742,5.8633,0.0142653,0.0374722,0.0072631
1633,340461476,1130,1198,863,275,60,1663,30240,0,0,0,0,14.6277,755.325,12.3642,0.00766446,0.0369002,0.00268959
1634,340461476,1130,1150,815,274,61,1614,31120,0,0,0,0,4.84144,863.472,5.93495,0.00647245,0.0283318,0.00936679
1635,340461476,1130,1195,874,260,61,1635,29400,0,0,0,0,6.10315,797.432,9.22574,0.00424688,0.0299193,0.00529906
1636,340461476,1130,1194,872,255,67,1628,31680,0,0,0,0,6.92211,1051.86,7.02457,0.00709669,0.0291886,0.00756208
1637,340461476,1130,1022,701,251,70,1478,31160,0,0,0,0,11.8016,1044.7,12.4462,0.00629283,0.0357531,0.00605567
1638,340461476,1130,973,650,263,60,1423,26120,0,0,0,0,9.39528,920.006,9.43921,0.0109274,0.0353657,0.0230485
1639,340461476,1130,855,540,258,57,1281,25720,0,0,0,0,7.02411,736.873,6.69347,0.0126963,0.0382062,0.00726093
1640,340461476,1130,972,675,250,47,1383,23340,0,0,0,0,2.12624,859.418,6.14029,0.00900527,0.030601,0.00778311
1641,340461476,1130,1063,776,242,45,1437,24500,0,0,0,0,18.5636,967.606,17.5151,1,0.03776,0.0105867
1642,340461476,1130,1068,773,246,49,1414,26840,0,0,0,0,8.46301,823.168,8.95892,0.0206262,0.0426634,0.0190382
1643,340461476,1130,929,640,252,37,1283,28580,0,0,0,0,5.74948,665.904,5.83276,0.00900321,0.0326136,0.0135741
1644,340461476,1130,914,632,246,36,1276,22900,0,0,0,0,9.84086,789.237,13.1565,0.00668544,0.0247364,0.00729095
1645,340461476,1130,1015,740,240,35,1408,24460,0,0,0,0,10.1073,762.184,9.45262,0.0213932,0.0366405,0.0146184
1646,340461476,1130,1030,749,252,29,1411,23500,0,0,0,0,9.65443,808.958,17.9494,0.0132991,0.0337548,0.00843984
1647,340461476,1130,885,610,244,31,1260,27120,0,0,0,0,4.47068,625.41,8.63409,0.0193089,0.0366708,0.0190951
1648,340461476,1130,855,595,228,32,1214,21380,0,0,0,0,9.65044,960.682,3.38937,0.0111767,0.0239804,0.0134908
1649,340461476,1130,831,573,227,31,1193,21020,0,0,0,0,5.72053,650.474,9.46725,0.0193009,0.0473242,0.00584375
1650,340461476,1130,812,564,216,32,1173,21320,0,0,0,0,10.0994,732.415,4.33263,0.0190684,0.0325563,0.0127936
1651,340461476,1130,708,457,218,33,1060,20880,0,0,0,0,12.1262,768.514,5.02911,0.0174127,0.0359379,0.0120351
1652,340461476,1131,824,591,206,27,1148,16780,0,0,0,0,3.43468,745.762,8.92743,0.0275595,0.0386966,0.00867089
1653,340461476,1131,724,492,201,31,1064,21600,0,0,0,0,12.9384,749.289,16.9315,0.0114489,0.0462632,0.0247984
1654,340461476,1131,719,490,192,37,1050,18560,0,0,0,0,7.1114,762.577,18.4571,0.0462085,0.0357485,0.047032
1655,340461476,1132,719,495,195,29,1058,17920,0,0,0,0,10.2237,671.096,7.02628,0.0142228,0.042602,0.115357
1656,340461476,1132,709,498,185,26,1054,18220,0,0,0,0,7.33537,650.087,9.26153,0.0269044,0.0388366,0.0270242
1657,340461476,1132,680,470,179,31,1045,19860,0,0,0,0,8.54423,744.97,5.49359,0.0366769,0.0362368,0.115769
1658,340461476,1132,672,462,177,33,1039,16520,0,0,0,0,7.6423,765.553,7.38034,0.0224848,0.0387601,0.0211292
1659,340461476,1132,683,477,172,34,1012,17140,0,0,0,0,2.54335,727.483,3.93706,0.0955288,0.047847,0.0167735
1660,340461476,1132,613,407,170,36,911,17180,0,0,0,0,12.1542,659.912,18.0602,0.00978212,0.0435618,0.0218725
1661,340461476,1133,610,412,163,35,920,15580,0,0,0,0,2.98353,705.278,8.64838,0.0607709,0.0395157,0.0645007
1662,340461476,1133,623,432,151,40,913,15680,0,0,0,0,8.49274,534.065,11.3253,0.0106555,0.0466454,0.0480465
1663,340461476,1133,632,446,148,38,907,15180,0,0,0,0,15.7312,668.296,5.47916,1,0.0344114,0.070783
1664,340461476,1133,610,432,139,39,878,16200,0,0,0,0,19.01,671.391,4.23336,1,0.0445531,0.0304398
1665,340461476,1133,616,441,137,38,874,17100,0,0,0,0,14.7991,680.208,5.99896,0.0950501,0.0424931,0.0211668
1666,340461476,1133,538,373,128,37,780,15900,0,0,0,0,13.5323,678.389,17.4804,0.184988,0.040154,0.074987
1667,340461476,1133,542,383,124,35,780,13240,0,0,0,0,12.6465,631.411,16.9405,0.0751797,0.0434308,0.174804
1668,340461476,1133,550,389,124,37,781,14380,0,0,0,0,17.0813,625.54,10.5348,1,0.0480526,0.169405
1669,340461476,1133,596,433,132,31,836,16240,0,0,0,0,10.7942,656.077,19.3269,0.0427033,0.0447454,1
1670,340461476,1133,588,425,131,32,817,14220,0,0,0,0,5.59748,591.472,1.77499,0.0359806,0.0416821,0.0966344
1671,340461476,1133,578,419,128,31,801,15540,0,0,0,0,6.98182,535.943,10.6465,1,0.0415944,1
1672,340461476,1134,565,404,133,28,759,15420,0,0,0,0,51.011,747.671,58.5678,0.0249351,0.0353525,0.106465
1673,340461476,1135,572,409,135,28,772,13200,0,0,0,0,35.1826,620.951,43.8696,0.283395,0.0493838,0.585678
1674,340461476,1135,555,385,143,27,743,14760,0,0,0,0,54.4682,801.306,59.1869,0.195459,0.0488169,0.146232
1675,340461476,1135,478,323,135,20,671,13800,0,0,0,0,80.794,526.965,37.2156,1,0.0550347,0.295934
1676,340461476,1135,529,385,126,18,725,12320,0,0,0,0,16.1704,559.562,9.74495,1,0.0386906,0.372156
1677,340461476,1136,525,377,130,18,726,13600,0,0,0,0,29.7271,601.602,51.5857,0.0898358,0.0460924,1
1678,340461476,1136,590,442,128,20,781,12380,0,0,0,0,26.0096,549.371,22.8995,0.371589,0.0455069,0.171952
1679,340461476,1136,517,370,130,17,699,14360,0,0,0,0,38.1674,577.621,15.2972,1,0.0447371,0.228995
1680,340461476,1136,494,347,128,19,706,13960,0,0,0,0,12.4813,592.482,24.8681,0.477093,0.0410242,0.0764858
1681,340461476,1136,473,324,131,18,689,12580,0,0,0,0,55.7175,739.294,70.2417,0.0445762,0.0449531,0.0497363
1682,340461476,1136,465,317,128,20,689,13480,0,0,0,0,74.6086,639.094,146.565,0.696469,0.0591435,1
1683,340461476,1137,464,327,115,22,686,10840,0,0,0,0,72.3138,610.341,80.1264,0.932608,0.0487858,0.488551
1684,340461476,1137,491,348,121,22,669,12620,0,0,0,0,11.7573,720.297,5.17477,0.401743,0.0577975,0.801264
1685,340461476,1137,569,423,125,21,727,13540,0,0,0,0,19.7987,568.016,35.2208,0.0587866,0.057995,1
1686,340461476,1137,537,391,125,21,715,15900,0,0,0,0,22.5787,570.338,48.1985,0.0989937,0.0425799,1
1687,340461476,1137,551,403,122,26,704,14400,0,0,0,0,40.9212,626.993,14.0235,1,0.0362811,0.26777
1688,340461476,1137,638,496,112,30,769,15460,0,0,0,0,107.772,670.516,127.08,0.409212,0.0440923,0.175294
1689,340461476,1137,625,493,103,29,751,14960,0,0,0,0,14.0391,558.719,-1.06766,1,0.0442293,0.635399
1690,340461476,1136,628,485,117,26,744,18920,0,0,0,0,43.8345,596.971,31.9272,0.036945,0.0388539,0
1691,340461476,1137,613,460,129,24,748,16100,0,0,0,0,31.8699,578.532,41.9666,0.0913218,0.0329091,0.106424
1692,340461476,1137,614,465,127,22,747,15660,0,0,0,0,0.206512,557.938,40.2295,0.15935,0.0363857,1
1693,340461476,1137,596,440,126,30,733,15380,0,0,0,0,19.402,688.009,26.2245,1,0.0360425,0.223497
1694,340461476,1138,579,423,130,26,736,15180,0,0,0,0,77.6012,585.497,64.3346,1,0.0453234,0.131122
1695,340461476,1138,574,414,137,23,761,14980,0,0,0,0,46.1236,604.192,60.4707,0.277147,0.0403235,0.169302
1696,340461476,1139,614,468,122,24,767,16160,0,0,0,0,70.6593,588.608,84.288,0.461236,0.0414398,0.201569
1697,340461476,1139,687,550,117,20,834,16960,0,0,0,0,42.8237,583.272,46.1374,0.235531,0.038073,0.21072
1698,340461476,1139,686,526,139,21,827,18960,0,0,0,0,12.6451,547.734,12.2724,0.214119,0.0350104,0.461374
1699,340461476,1139,682,506,152,24,836,18260,0,0,0,0,17.2714,573.094,14.6348,0.0252903,0.0304974,0.0245447
1700,340461476,1139,647,480,147,20,814,17240,0,0,0,0,35.3641,540.767,54.849,0.0253991,0.0333194,0.0385127
1701,340461476,1139,647,489,138,20,807,15840,0,0,0,0,19.4863,574.391,42.4292,0.0982335,0.0332166,0.091415
1702,340461476,1139,644,475,148,21,794,16440,0,0,0,0,17.7433,439.577,18.8258,0.069594,0.0388627,0.0543964
1703,340461476,1140,644,472,156,16,808,16660,0,0,0,0,22.1856,532.547,13.7618,0.0633688,0.02807,0.0376516
1704,340461476,1140,638,478,139,21,845,17300,0,0,0,0,13.4331,602.54,22.5923,0.221856,0.0329546,0.0344044
1705,340461476,1140,640,483,133,24,818,17100,0,0,0,0,9.72176,432.584,7.02414,0.0335828,0.0376117,0.0256731
1706,340461476,1140,567,397,146,24,743,17540,0,0,0,0,6.57933,485.948,12.8659,0.0324059,0.0270365,0.00878017
1707,340461476,1140,584,415,141,28,730,13580,0,0,0,0,30.8471,524.954,25.7189,0.0657933,0.029523,0.0131284
1708,340461476,1140,643,488,128,27,764,13780,0,0,0,0,15.6394,486.798,5.59927,0.154235,0.0414002,0.0367413
1709,340461476,1140,559,405,129,25,698,15300,0,0,0,0,16.1748,526.579,17.6386,0.0411562,0.0381503,0.00874886
1710,340461476,1142,554,398,131,25,708,13900,0,0,0,0,9.55397,451.018,7.50438,0.0202185,0.038776,0.0191724
1711,340461476,1142,568,416,132,20,719,12220,0,0,0,0,9.72235,475.075,3.58037,0.0119425,0.0364901,0.0101411
1712,340461476,1142,554,416,118,20,714,12560,0,0,0,0,9.89615,488.926,14.4401,0.0101274,0.0448184,0.0054248
1713,340461476,1142,568,425,120,23,729,15260,0,0,0,0,5.0309,402.707,11.1454,0.0329872,0.0408801,0.0481337
1714,340461476,1143,558,408,128,22,721,16120,0,0,0,0,14.3616,455.324,23.5129,0.00524052,0.029524,0.016887
1715,340461476,1143,540,386,130,24,707,14120,0,0,0,0,18.5939,505.704,24.882,0.0138093,0.0311866,0.0489852
1716,340461476,1143,541,392,128,21,688,15120,0,0,0,0,14.2579,482.113,16.8421,0.0221356,0.0396942,0.0460779
1717,340461476,1143,468,312,141,15,633,14280,0,0,0,0,8.59844,428.067,14.6649,0.029704,0.0338088,0.0443213
1718,340461476,1143,475,323,134,18,622,12460,0,0,0,0,5.89542,384.564,13.5504,0.0238846,0.0311095,0.0916556
1719,340461476,1143,480,332,128,20,619,11600,0,0,0,0,9.91666,456.625,3.79625,0.0105275,0.0341531,0.0211725
1720,340461476,1143,482,342,124,16,631,13320,0,0,0,0,11.3601,424.97,12.9557,0.0141667,0.0446795,0.00558272
1721,340461476,1143,475,343,118,14,627,11460,0,0,0,0,1.50768,421.215,9.56406,0.0189335,0.0361369,0.0134955
1722,340461476,1143,414,281,116,17,567,11600,0,0,0,0,7.35526,411.564,9.83915,0.00327757,0.0423757,0.0090227
1723,340461476,1143,416,289,107,20,559,9880,0,0,0,0,0.766075,407.758,7.62894,0.0126815,0.0412389,0.00946072
1724,340461476,1143,406,279,108,19,552,11360,0,0,0,0,7.1309,443.986,4.25652,0.00294644,0.0466542,0.00866926
1725,340461476,1143,411,289,101,21,579,12660,0,0,0,0,5.05039,463.968,10.3893,0.0178272,0.0440462,0.00483696
1726,340461476,1143,397,277,98,22,578,11360,0,0,0,0,-0.428642,413.345,-0.920746,0.0105217,0.0416488,0.00998971
1727,340461476,1143,386,270,93,23,572,10140,0,0,0,0,5.7828,524.484,6.64753,0,0.0405241,0
1728,340461476,1143,390,271,101,18,567,9760,0,0,0,0,6.2836,412.985,0.537315,0.028914,0.0586672,0.00664753
1729,340461476,1143,430,315,98,17,615,10460,0,0,0,0,2.61654,408.566,4.46281,0.031418,0.0460921,0.000895526
1730,340461476,1143,424,308,100,16,604,11520,0,0,0,0,6.14722,441.436,11.8302,0.00726817,0.0428266,0.0079693
1731,340461476,1143,484,374,93,17,655,12140,0,0,0,0,-0.932446,364.615,-0.813839,0.0219544,0.0410257,0.0246463
1732,340461476,1144,489,372,97,20,649,12900,0,0,0,0,3.63836,459.909,4.48705,0,0.0323814,0
1733,340461476,1144,478,360,100,18,641,12220,0,0,0,0,13.1633,416.629,12.5148,0.00649706,0.0387782,0.00934802
1734,340461476,1144,481,364,92,25,642,12240,0,0,0,0,20.0214,387.157,15.5794,0.0286159,0.0375341,0.0189618
1735,340461476,1144,450,332,95,23,634,12600,0,0,0,0,7.48856,415.744,12.0984,0.200214,0.033147,0.0338682
1736,340461476,1144,472,356,91,25,688,10520,0,0,0,0,49.7852,505.855,59.2057,0.0249619,0.0348778,0.0318379
1737,340461476,1144,488,368,94,26,682,13200,0,0,0,0,27.7437,459.198,27.8264,0.131014,0.0534731,0.0870673
1738,340461476,1144,481,361,102,18,673,13480,0,0,0,0,20.6338,384.198,21.482,0.138719,0.0365604,0.0632417
1739,340461476,1144,484,356,110,18,664,13300,0,0,0,0,46.0846,456.034,46.5385,0.0687795,0.0296907,0.0895085
1740,340461476,1144,511,389,102,20,693,13560,0,0,0,0,9.81004,514.449,14.7889,0.0794562,0.0367177,0.155128
1741,340461476,1144,502,378,101,23,678,14820,0,0,0,0,162.344,435.731,183.494,0.0148637,0.0410247,0.0410803
1742,340461476,1144,503,375,104,24,673,14180,0,0,0,0,17.2498,412.836,29.3886,0.2899,0.0318052,0.327667
1743,340461476,1145,514,384,107,23,663,12660,0,0,0,0,8.05878,410.982,13.732,0.031944,0.0311809,0.0734716
1744,340461476,1145,563,436,104,23,699,13820,0,0,0,0,19.1047,405.036,19.8941,0.100735,0.0334131,0.0490428
1745,340461476,1145,495,362,111,22,641,14640,0,0,0,0,73.9171,489.422,79.7967,0.0955234,0.0304997,0.058512
1746,340461476,1145,485,352,112,21,662,13520,0,0,0,0,18.881,403.177,26.2011,0.739171,0.0346126,0.199492
1747,340461476,1145,464,331,110,23,645,12800,0,0,0,0,15.6206,493.575,25.6895,0.236013,0.0311093,0.0545857
1748,340461476,1145,478,346,108,24,647,12520,0,0,0,0,27.3948,431.496,36.1053,0.078103,0.0400629,0.0917484
1749,340461476,1145,461,327,103,31,645,13420,0,0,0,0,23.4796,390.027,32.5329,0.342435,0.0363212,0.0644738
1750,340461476,1145,465,333,100,32,648,11440,0,0,0,0,22.9433,388.24,23.6037,0.130442,0.0305185,0.0707236
1751,340461476,1145,512,382,102,28,683,11480,0,0,0,0,39.2822,416.103,47.9802,0.0819404,0.0351031,0.236037
1752,340461476,1145,501,364,105,32,681,14540,0,0,0,0,19.1121,497.004,28.9023,0.218235,0.0374193,0.266557
1753,340461476,1145,477,341,104,32,669,12900,0,0,0,0,44.2372,447.77,47.0413,0.106178,0.0353488,0.096341
1754,340461476,1145,465,335,102,28,681,12300,0,0,0,0,88.294,442.506,48.1044,1,0.0352574,0.235206
1755,340461476,1145,467,331,99,37,662,14180,0,0,0,0,52.9384,543.584,49.376,0.44147,0.0371854,0.240522
1756,340461476,1145,561,433,92,36,729,12480,0,0,0,0,37.01,414.43,56.0111,0.189066,0.0399694,0.164587
1757,340461476,1145,558,430,91,37,718,13880,0,0,0,0,44.7027,485.928,60.6696,0.18505,0.0343071,0.280056
1758,340461476,1145,580,444,105,31,738,15160,0,0,0,0,71.4001,580.606,85.6668,0.0677314,0.0391247,0.0758371
1759,340461476,1146,712,571,113,28,892,15660,0,0,0,0,34.846,442.618,37.8289,0.119,0.04238,0.0996126
1760,340461476,1146,694,549,105,40,863,18080,0,0,0,0,10.9388,428.204,24.2653,0.0600793,0.0303163,0.0788101
1761,340461476,1146,689,545,107,37,826,19500,0,0,0,0,34.0013,435.665,32.8904,0.0218775,0.0258265,0.0242653
1762,340461476,1146,799,645,113,41,933,20520,0,0,0,0,26.1062,529.817,25.0068,0.0293115,0.0263083,0.0184777
1763,340461476,1146,790,627,123,40,924,23380,0,0,0,0,29.7953,462.868,48.6615,0.0543879,0.0285154,0.017128
1764,340461476,1146,789,629,119,41,913,24000,0,0,0,0,51.6313,463.314,58.368,0.0244224,0.0235437,0.0194646
1765,340461476,1146,765,606,127,32,900,20540,0,0,0,0,49.9243,351.191,62.9159,0.0293359,0.022491,0.0355903
1766,340461476,1146,819,661,124,34,981,21320,0,0,0,0,86.4037,601.802,81.8929,0.0286921,0.0201602,0.0455912
1767,340461476,1146,796,633,132,31,1020,20720,0,0,0,0,28.6638,325.887,21.7375,0.0708227,0.0328854,0.0454961
1768,340461476,1146,834,667,135,32,1036,21560,0,0,0,0,31.8471,478.175,33.1635,0.0188578,0.0189469,0.0108688
1769,340461476,1146,722,545,135,42,930,21700,0,0,0,0,77.8703,461.175,79.9669,0.0361899,0.0261012,0.0140523
1770,340461476,1146,853,679,138,36,1030,18160,0,0,0,0,136.267,574.007,154.185,0.0683073,0.0247943,0.0407995
1771,340461476,1146,759,583,139,37,935,21580,0,0,0,0,57.1298,645.205,51.9219,0.0946296,0.0360105,0.197673
1772,340461476,1146,754,584,125,45,967,17820,0,0,0,0,9.46225,451.746,9.18024,0.0303882,0.0364935,0.0257039
1773,340461476,1146,772,591,139,42,951,22700,0,0,0,0,66.7548,390.117,69.9498,0.00946225,0.0285554,0.00918024
